LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Sentiment Analysis
CN4601300000000,46,013,"Brown County, SD",2016,"21,102     ","20,570     ",532     ,0.215
CN4601500000000,46,015,"Brule County, SD",2016,"2,490     ","2,429     ",61     ,0.823
CN4601700000000,46,017,"Buffalo County, SD",2016,725     ,668     ,57     ,0.875
CN4601900000000,46,019,"Butte County, SD",2016,"5,086     ","4,921     ",165     ,0.739
CN4602100000000,46,021,"Campbell County, SD",2016,860     ,836     ,24     ,0.809
CN4602300000000,46,023,"Charles Mix County, SD",2016,"3,907     ","3,788     ",119     ,0.623
CN4602500000000,46,025,"Clark County, SD",2016,"1,942     ","1,870     ",72     ,0.659
CN4602700000000,46,027,"Clay County, SD",2016,"7,045     ","6,847     ",198     ,0.395
CN4602900000000,46,029,"Codington County, SD",2016,"15,257     ","14,813     ",444     ,0.809
CN4603100000000,46,031,"Corson County, SD",2016,"1,474     ","1,412     ",62     ,0.067
CN4603300000000,46,033,"Custer County, SD",2016,"3,952     ","3,800     ",152     ,0.672
CN4603500000000,46,035,"Davison County, SD",2016,"11,319     ","11,063     ",256     ,0.888
CN4603700000000,46,037,"Day County, SD",2016,"2,853     ","2,737     ",116     ,0.03
CN4603900000000,46,039,"Deuel County, SD",2016,"2,291     ","2,186     ",105     ,0.753
CN4604100000000,46,041,"Dewey County, SD",2016,"2,236     ","2,045     ",191     ,0.973
CN4604300000000,46,043,"Douglas County, SD",2016,"1,685     ","1,644     ",41     ,0.572
CN4604500000000,46,045,"Edmunds County, SD",2016,"2,210     ","2,162     ",48     ,0.819
CN4604700000000,46,047,"Fall River County, SD",2016,"3,050     ","2,923     ",127     ,0.058
CN4604900000000,46,049,"Faulk County, SD",2016,"1,105     ","1,077     ",28     ,0.161
CN4605100000000,46,051,"Grant County, SD",2016,"4,411     ","4,275     ",136     ,0.824
CN4605300000000,46,053,"Gregory County, SD",2016,"2,090     ","2,030     ",60     ,0.883
CN4605500000000,46,055,"Haakon County, SD",2016,"1,101     ","1,076     ",25     ,0.526
CN4605700000000,46,057,"Hamlin County, SD",2016,"3,180     ","3,078     ",102     ,0.518
CN4605900000000,46,059,"Hand County, SD",2016,"1,881     ","1,843     ",38     ,0.171
CN4606100000000,46,061,"Hanson County, SD",2016,"1,790     ","1,733     ",57     ,0.735
CN4606300000000,46,063,"Harding County, SD",2016,765     ,744     ,21     ,0.823
CN4606500000000,46,065,"Hughes County, SD",2016,"10,158     ","9,932     ",226     ,0.474
CN4606700000000,46,067,"Hutchinson County, SD",2016,"3,676     ","3,588     ",88     ,0.749
CN4606900000000,46,069,"Hyde County, SD",2016,715     ,697     ,18     ,0.258
CN4607100000000,46,071,"Jackson County, SD",2016,"1,315     ","1,264     ",51     ,0.416
CN4607300000000,46,073,"Jerauld County, SD",2016,"1,068     ","1,044     ",24     ,0.31
CN4607500000000,46,075,"Jones County, SD",2016,573     ,560     ,13     ,0.346
CN4607700000000,46,077,"Kingsbury County, SD",2016,"2,735     ","2,666     ",69     ,0.846
CN4607900000000,46,079,"Lake County, SD",2016,"6,447     ","6,241     ",206     ,0.739
CN4608100000000,46,081,"Lawrence County, SD",2016,"13,051     ","12,646     ",405     ,0.79
CN4608300000000,46,083,"Lincoln County, SD",2016,"30,863     ","30,236     ",627     ,0.599
CN4608500000000,46,085,"Lyman County, SD",2016,"1,774     ","1,695     ",79     ,0.801
CN4608700000000,46,087,"McCook County, SD",2016,"3,155     ","3,081     ",74     ,0.216
CN4608900000000,46,089,"McPherson County, SD",2016,"1,094     ","1,058     ",36     ,0.123
CN4609100000000,46,091,"Marshall County, SD",2016,"2,475     ","2,385     ",90     ,0.238
CN4609300000000,46,093,"Meade County, SD",2016,"13,419     ","13,017     ",402     ,0.281
CN4609500000000,46,095,"Mellette County, SD",2016,773     ,743     ,30     ,0.861
CN4609700000000,46,097,"Miner County, SD",2016,"1,204     ","1,174     ",30     ,0.236
CN4609900000000,46,099,"Minnehaha County, SD",2016,"107,721     ","105,114     ","2,607     ",0.658
CN4610100000000,46,101,"Moody County, SD",2016,"3,946     ","3,810     ",136     ,0.894
CN4610200000000,46,102,"Oglala Lakota County, SD",2016,"3,646     ","3,282     ",364     ,0.954
CN4610300000000,46,103,"Pennington County, SD",2016,"54,724     ","53,136     ","1,588     ",0.609
CN4610500000000,46,105,"Perkins County, SD",2016,"1,589     ","1,545     ",44     ,0.346
CN4610700000000,46,107,"Potter County, SD",2016,"1,173     ","1,143     ",30     ,0.139
CN4610900000000,46,109,"Roberts County, SD",2016,"4,858     ","4,668     ",190     ,0.41
CN4611100000000,46,111,"Sanborn County, SD",2016,"1,217     ","1,183     ",34     ,0.031
CN4611500000000,46,115,"Spink County, SD",2016,"3,323     ","3,225     ",98     ,0.812
CN4611700000000,46,117,"Stanley County, SD",2016,"1,867     ","1,825     ",42     ,0.951
CN4611900000000,46,119,"Sully County, SD",2016,871     ,852     ,19     ,0.334
CN4612100000000,46,121,"Todd County, SD",2016,"3,039     ","2,855     ",184     ,0.01
CN4612300000000,46,123,"Tripp County, SD",2016,"3,037     ","2,973     ",64     ,0.298
CN4612500000000,46,125,"Turner County, SD",2016,"4,670     ","4,546     ",124     ,0.309
CN4612700000000,46,127,"Union County, SD",2016,"8,053     ","7,816     ",237     ,0.794
CN4612900000000,46,129,"Walworth County, SD",2016,"2,224     ","2,117     ",107     ,0.77
CN4613500000000,46,135,"Yankton County, SD",2016,"11,695     ","11,411     ",284     ,0.423
CN4613700000000,46,137,"Ziebach County, SD",2016,980     ,939     ,41     ,0.385
CN4700100000000,47,001,"Anderson County, TN",2016,"33,901     ","32,220     ","1,681     ",0.436
CN4700300000000,47,003,"Bedford County, TN",2016,"19,812     ","18,809     ","1,003     ",0.896
CN4700500000000,47,005,"Benton County, TN",2016,"6,747     ","6,255     ",492     ,0.949
CN4700700000000,47,007,"Bledsoe County, TN",2016,"4,319     ","4,014     ",305     ,0.784
CN4700900000000,47,009,"Blount County, TN",2016,"60,719     ","58,016     ","2,703     ",0.624
CN4701100000000,47,011,"Bradley County, TN",2016,"50,515     ","48,235     ","2,280     ",0.552
CN4701300000000,47,013,"Campbell County, TN",2016,"14,882     ","13,842     ","1,040     ",0.912
CN4701500000000,47,015,"Cannon County, TN",2016,"6,046     ","5,759     ",287     ,0.893
CN4701700000000,47,017,"Carroll County, TN",2016,"11,953     ","11,139     ",814     ,0.926
CN4701900000000,47,019,"Carter County, TN",2016,"23,760     ","22,394     ","1,366     ",0.334
CN4702100000000,47,021,"Cheatham County, TN",2016,"20,524     ","19,701     ",823     ,0.376
CN4702300000000,47,023,"Chester County, TN",2016,"8,442     ","8,011     ",431     ,0.596
CN4702500000000,47,025,"Claiborne County, TN",2016,"12,799     ","11,989     ",810     ,0.213
CN4702700000000,47,027,"Clay County, TN",2016,"3,051     ","2,847     ",204     ,0.061
CN4702900000000,47,029,"Cocke County, TN",2016,"14,447     ","13,510     ",937     ,0.589
CN4703100000000,47,031,"Coffee County, TN",2016,"24,472     ","23,293     ","1,179     ",0.149
CN4703300000000,47,033,"Crockett County, TN",2016,"6,966     ","6,594     ",372     ,0.724
CN4703500000000,47,035,"Cumberland County, TN",2016,"23,667     ","22,240     ","1,427     ",0.057
CN4703700000000,47,037,"Davidson County, TN",2016,"377,213     ","363,503     ","13,710     ",0.957
CN4703900000000,47,039,"Decatur County, TN",2016,"4,672     ","4,346     ",326     ,0.276
CN4704100000000,47,041,"DeKalb County, TN",2016,"7,602     ","7,172     ",430     ,0.475
CN4704300000000,47,043,"Dickson County, TN",2016,"24,885     ","23,784     ","1,101     ",0.086
CN4704500000000,47,045,"Dyer County, TN",2016,"16,507     ","15,471     ","1,036     ",0.676
CN4704700000000,47,047,"Fayette County, TN",2016,"18,087     ","17,151     ",936     ,0.994
CN4704900000000,47,049,"Fentress County, TN",2016,"7,101     ","6,652     ",449     ,0.086
CN4705100000000,47,051,"Franklin County, TN",2016,"19,819     ","18,834     ",985     ,0.39
CN4705300000000,47,053,"Gibson County, TN",2016,"21,317     ","20,043     ","1,274     ",0.427
CN4705500000000,47,055,"Giles County, TN",2016,"15,236     ","14,616     ",620     ,0.235
CN4705700000000,47,057,"Grainger County, TN",2016,"9,279     ","8,767     ",512     ,0.451
CN4705900000000,47,059,"Greene County, TN",2016,"31,089     ","29,365     ","1,724     ",0.158
CN4706100000000,47,061,"Grundy County, TN",2016,"4,791     ","4,472     ",319     ,0.546
CN4706300000000,47,063,"Hamblen County, TN",2016,"26,879     ","25,482     ","1,397     ",0.167
CN4706500000000,47,065,"Hamilton County, TN",2016,"171,576     ","163,490     ","8,086     ",0.588
CN4706700000000,47,067,"Hancock County, TN",2016,"2,059     ","1,895     ",164     ,0.687
CN4706900000000,47,069,"Hardeman County, TN",2016,"9,166     ","8,585     ",581     ,0.463
CN4707100000000,47,071,"Hardin County, TN",2016,"10,268     ","9,641     ",627     ,0.204
CN4707300000000,47,073,"Hawkins County, TN",2016,"23,655     ","22,349     ","1,306     ",0.112
CN4707500000000,47,075,"Haywood County, TN",2016,"7,724     ","7,214     ",510     ,0.481
CN4707700000000,47,077,"Henderson County, TN",2016,"12,086     ","11,246     ",840     ,0.92
CN4707900000000,47,079,"Henry County, TN",2016,"13,990     ","13,158     ",832     ,0.595
CN4708100000000,47,081,"Hickman County, TN",2016,"10,636     ","10,142     ",494     ,0.745
CN4708300000000,47,083,"Houston County, TN",2016,"3,209     ","2,963     ",246     ,0.543
CN4708500000000,47,085,"Humphreys County, TN",2016,"8,626     ","8,099     ",527     ,0.468
CN4708700000000,47,087,"Jackson County, TN",2016,"4,490     ","4,167     ",323     ,0.064
CN4708900000000,47,089,"Jefferson County, TN",2016,"23,655     ","22,383     ","1,272     ",0.005
CN4709100000000,47,091,"Johnson County, TN",2016,"7,598     ","7,226     ",372     ,0.548
CN4709300000000,47,093,"Knox County, TN",2016,"233,354     ","223,849     ","9,505     ",0.963
CN4709500000000,47,095,"Lake County, TN",2016,"1,935     ","1,782     ",153     ,0.502
CN4709700000000,47,097,"Lauderdale County, TN",2016,"9,475     ","8,732     ",743     ,0.818
CN4709900000000,47,099,"Lawrence County, TN",2016,"17,825     ","16,786     ","1,039     ",0.789
CN4710100000000,47,101,"Lewis County, TN",2016,"4,903     ","4,606     ",297     ,0.034
CN4710300000000,47,103,"Lincoln County, TN",2016,"15,936     ","15,267     ",669     ,0.214
CN4710500000000,47,105,"Loudon County, TN",2016,"22,346     ","21,283     ","1,063     ",0.304
CN4710700000000,47,107,"McMinn County, TN",2016,"22,897     ","21,642     ","1,255     ",0.481
CN4710900000000,47,109,"McNairy County, TN",2016,"8,822     ","8,195     ",627     ,0.087
CN4711100000000,47,111,"Macon County, TN",2016,"10,287     ","9,830     ",457     ,0.209
CN4711300000000,47,113,"Madison County, TN",2016,"47,677     ","45,311     ","2,366     ",0.24
CN4711500000000,47,115,"Marion County, TN",2016,"12,033     ","11,267     ",766     ,0.256
CN4711700000000,47,117,"Marshall County, TN",2016,"15,188     ","14,483     ",705     ,0.841
CN4711900000000,47,119,"Maury County, TN",2016,"43,751     ","41,949     ","1,802     ",0.464
CN4712100000000,47,121,"Meigs County, TN",2016,"4,936     ","4,597     ",339     ,0.746
CN4712300000000,47,123,"Monroe County, TN",2016,"19,350     ","18,309     ","1,041     ",0.675
CN4712500000000,47,125,"Montgomery County, TN",2016,"79,415     ","75,286     ","4,129     ",0.565
CN4712700000000,47,127,"Moore County, TN",2016,"3,384     ","3,253     ",131     ,0.976
CN4712900000000,47,129,"Morgan County, TN",2016,"7,858     ","7,343     ",515     ,0.297
CN4713100000000,47,131,"Obion County, TN",2016,"12,600     ","11,698     ",902     ,0.713
CN4713300000000,47,133,"Overton County, TN",2016,"9,225     ","8,719     ",506     ,0.139
CN4713500000000,47,135,"Perry County, TN",2016,"3,194     ","2,987     ",207     ,0.554
CN4713700000000,47,137,"Pickett County, TN",2016,"2,327     ","2,170     ",157     ,0.159
CN4713900000000,47,139,"Polk County, TN",2016,"7,476     ","7,044     ",432     ,0.261
CN4714100000000,47,141,"Putnam County, TN",2016,"33,210     ","31,562     ","1,648     ",0.865
CN4714300000000,47,143,"Rhea County, TN",2016,"13,409     ","12,423     ",986     ,0.313
CN4714500000000,47,145,"Roane County, TN",2016,"23,015     ","21,719     ","1,296     ",0.738
CN4714700000000,47,147,"Robertson County, TN",2016,"35,045     ","33,572     ","1,473     ",0.59
CN4714900000000,47,149,"Rutherford County, TN",2016,"161,297     ","155,230     ","6,067     ",0.801
CN4715100000000,47,151,"Scott County, TN",2016,"8,021     ","7,415     ",606     ,0.705
CN4715300000000,47,153,"Sequatchie County, TN",2016,"5,934     ","5,584     ",350     ,0.747
CN4715500000000,47,155,"Sevier County, TN",2016,"51,111     ","48,537     ","2,574     ",0.081
CN4715700000000,47,157,"Shelby County, TN",2016,"435,626     ","411,862     ","23,764     ",0.676
CN4715900000000,47,159,"Smith County, TN",2016,"8,759     ","8,354     ",405     ,0.058
CN4716100000000,47,161,"Stewart County, TN",2016,"5,175     ","4,815     ",360     ,0.459
CN4716300000000,47,163,"Sullivan County, TN",2016,"69,786     ","66,089     ","3,697     ",0.982
CN4716500000000,47,165,"Sumner County, TN",2016,"91,795     ","88,184     ","3,611     ",0.096
CN4716700000000,47,167,"Tipton County, TN",2016,"27,752     ","26,145     ","1,607     ",0.695
CN4716900000000,47,169,"Trousdale County, TN",2016,"3,804     ","3,616     ",188     ,0.417
CN4717100000000,47,171,"Unicoi County, TN",2016,"7,096     ","6,586     ",510     ,0.534
CN4717300000000,47,173,"Union County, TN",2016,"7,338     ","6,909     ",429     ,0.401
CN4717500000000,47,175,"Van Buren County, TN",2016,"2,051     ","1,922     ",129     ,0.926
CN4717700000000,47,177,"Warren County, TN",2016,"17,791     ","16,928     ",863     ,0.164
CN4717900000000,47,179,"Washington County, TN",2016,"58,468     ","55,604     ","2,864     ",0.321
CN4718100000000,47,181,"Wayne County, TN",2016,"6,100     ","5,691     ",409     ,0.199
CN4718300000000,47,183,"Weakley County, TN",2016,"15,769     ","14,812     ",957     ,0.647
CN4718500000000,47,185,"White County, TN",2016,"11,738     ","11,140     ",598     ,0.881
CN4718700000000,47,187,"Williamson County, TN",2016,"111,585     ","107,712     ","3,873     ",0.044
CN4718900000000,47,189,"Wilson County, TN",2016,"66,996     ","64,377     ","2,619     ",0.775
CN4800100000000,48,001,"Anderson County, TX",2016,"23,751     ","22,733     ","1,018     ",0.01
CN4800300000000,48,003,"Andrews County, TX",2016,"8,639     ","8,222     ",417     ,0.881
CN4800500000000,48,005,"Angelina County, TX",2016,"36,713     ","34,515     ","2,198     ",0.454
CN4800700000000,48,007,"Aransas County, TX",2016,"10,016     ","9,442     ",574     ,0.878
CN4800900000000,48,009,"Archer County, TX",2016,"4,074     ","3,893     ",181     ,0.526
CN4801100000000,48,011,"Armstrong County, TX",2016,973     ,946     ,27     ,0.541
CN4801300000000,48,013,"Atascosa County, TX",2016,"21,133     ","20,006     ","1,127     ",0.105
CN4801500000000,48,015,"Austin County, TX",2016,"14,128     ","13,375     ",753     ,0.928
CN4801700000000,48,017,"Bailey County, TX",2016,"2,707     ","2,588     ",119     ,0.284
CN4801900000000,48,019,"Bandera County, TX",2016,"9,402     ","9,014     ",388     ,0.826
CN4802100000000,48,021,"Bastrop County, TX",2016,"38,735     ","37,292     ","1,443     ",0.463
CN4802300000000,48,023,"Baylor County, TX",2016,"1,604     ","1,546     ",58     ,0.836
CN4802500000000,48,025,"Bee County, TX",2016,"10,272     ","9,481     ",791     ,0.987
CN4802700000000,48,027,"Bell County, TX",2016,"140,722     ","134,490     ","6,232     ",0.719
CN4802900000000,48,029,"Bexar County, TX",2016,"902,623     ","869,025     ","33,598     ",0.911
CN4803100000000,48,031,"Blanco County, TX",2016,"5,894     ","5,714     ",180     ,0.247
CN4803300000000,48,033,"Borden County, TX",2016,391     ,377     ,14     ,0.153
CN4803500000000,48,035,"Bosque County, TX",2016,"8,162     ","7,807     ",355     ,0.152
CN4803700000000,48,037,"Bowie County, TX",2016,"39,529     ","37,660     ","1,869     ",0.332
CN4803900000000,48,039,"Brazoria County, TX",2016,"168,419     ","159,717     ","8,702     ",0.591
CN4804100000000,48,041,"Brazos County, TX",2016,"110,420     ","106,643     ","3,777     ",0.527
CN4804300000000,48,043,"Brewster County, TX",2016,"3,968     ","3,818     ",150     ,0.766
CN4804500000000,48,045,"Briscoe County, TX",2016,549     ,525     ,24     ,0.599
CN4804700000000,48,047,"Brooks County, TX",2016,"2,420     ","2,133     ",287     ,0.363
CN4804900000000,48,049,"Brown County, TX",2016,"16,077     ","15,377     ",700     ,0.79
CN4805100000000,48,051,"Burleson County, TX",2016,"7,876     ","7,507     ",369     ,0.745
CN4805300000000,48,053,"Burnet County, TX",2016,"21,848     ","21,091     ",757     ,0.295
CN4805500000000,48,055,"Caldwell County, TX",2016,"18,010     ","17,236     ",774     ,0.876
CN4805700000000,48,057,"Calhoun County, TX",2016,"10,815     ","10,213     ",602     ,0.298
CN4805900000000,48,059,"Callahan County, TX",2016,"5,709     ","5,463     ",246     ,0.252
CN4806100000000,48,061,"Cameron County, TX",2016,"166,061     ","154,098     ","11,963     ",0.826
CN4806300000000,48,063,"Camp County, TX",2016,"5,039     ","4,696     ",343     ,0.886
CN4806500000000,48,065,"Carson County, TX",2016,"3,065     ","2,962     ",103     ,0.372
CN4806700000000,48,067,"Cass County, TX",2016,"12,249     ","11,353     ",896     ,0.852
CN4806900000000,48,069,"Castro County, TX",2016,"3,502     ","3,394     ",108     ,0.577
CN4807100000000,48,071,"Chambers County, TX",2016,"17,991     ","16,898     ","1,093     ",0.995
CN4807300000000,48,073,"Cherokee County, TX",2016,"21,117     ","20,024     ","1,093     ",0.404
CN4807500000000,48,075,"Childress County, TX",2016,"2,958     ","2,867     ",91     ,0.267
CN4807700000000,48,077,"Clay County, TX",2016,"4,846     ","4,630     ",216     ,0.165
CN4807900000000,48,079,"Cochran County, TX",2016,"1,185     ","1,119     ",66     ,0.673
CN4808100000000,48,081,"Coke County, TX",2016,"1,424     ","1,365     ",59     ,0.707
CN4808300000000,48,083,"Coleman County, TX",2016,"3,061     ","2,879     ",182     ,0.709
CN4808500000000,48,085,"Collin County, TX",2016,"506,100     ","488,282     ","17,818     ",0.699
CN4808700000000,48,087,"Collingsworth County, TX",2016,"1,212     ","1,169     ",43     ,0.371
CN4808900000000,48,089,"Colorado County, TX",2016,"9,758     ","9,294     ",464     ,0.131
CN4809100000000,48,091,"Comal County, TX",2016,"63,539     ","61,229     ","2,310     ",0.847
CN4809300000000,48,093,"Comanche County, TX",2016,"5,327     ","5,097     ",230     ,0.366
CN4809500000000,48,095,"Concho County, TX",2016,"1,305     ","1,258     ",47     ,0.396
CN4809700000000,48,097,"Cooke County, TX",2016,"18,825     ","18,063     ",762     ,0.529
CN4809900000000,48,099,"Coryell County, TX",2016,"25,286     ","24,141     ","1,145     ",0.208
CN4810100000000,48,101,"Cottle County, TX",2016,539     ,510     ,29     ,0.255
CN4810300000000,48,103,"Crane County, TX",2016,"1,772     ","1,622     ",150     ,0.244
CN4810500000000,48,105,"Crockett County, TX",2016,"1,726     ","1,594     ",132     ,0.247
CN4810700000000,48,107,"Crosby County, TX",2016,"2,633     ","2,516     ",117     ,0.214
CN4810900000000,48,109,"Culberson County, TX",2016,"1,071     ","1,030     ",41     ,0.282
CN4811100000000,48,111,"Dallam County, TX",2016,"3,998     ","3,908     ",90     ,0.773
CN4811300000000,48,113,"Dallas County, TX",2016,"1,305,202     ","1,253,334     ","51,868     ",0.27
CN4811500000000,48,115,"Dawson County, TX",2016,"4,651     ","4,412     ",239     ,0.14
CN4811700000000,48,117,"Deaf Smith County, TX",2016,"8,614     ","8,343     ",271     ,0.005
CN4811900000000,48,119,"Delta County, TX",2016,"2,566     ","2,464     ",102     ,0.128
CN4812100000000,48,121,"Denton County, TX",2016,"443,801     ","428,611     ","15,190     ",0.258
CN4812300000000,48,123,"DeWitt County, TX",2016,"9,376     ","8,851     ",525     ,0.508
CN4812500000000,48,125,"Dickens County, TX",2016,690     ,655     ,35     ,0.457
CN4812700000000,48,127,"Dimmit County, TX",2016,"6,203     ","5,759     ",444     ,0.267
CN4812900000000,48,129,"Donley County, TX",2016,"1,554     ","1,487     ",67     ,0.219
CN4813100000000,48,131,"Duval County, TX",2016,"4,845     ","4,305     ",540     ,0.251
CN4813300000000,48,133,"Eastland County, TX",2016,"7,371     ","6,966     ",405     ,0.607
CN4813500000000,48,135,"Ector County, TX",2016,"75,790     ","70,931     ","4,859     ",0.563
CN4813700000000,48,137,"Edwards County, TX",2016,857     ,815     ,42     ,0.046
CN4813900000000,48,139,"Ellis County, TX",2016,"83,699     ","80,557     ","3,142     ",0.75
CN4814100000000,48,141,"El Paso County, TX",2016,"349,468     ","332,216     ","17,252     ",0.361
CN4814300000000,48,143,"Erath County, TX",2016,"20,168     ","19,337     ",831     ,0.324
CN4814500000000,48,145,"Falls County, TX",2016,"6,579     ","6,284     ",295     ,0.662
CN4814700000000,48,147,"Fannin County, TX",2016,"15,770     ","15,174     ",596     ,0.943
CN4814900000000,48,149,"Fayette County, TX",2016,"12,439     ","11,977     ",462     ,0.571
CN4815100000000,48,151,"Fisher County, TX",2016,"1,753     ","1,675     ",78     ,0.958
CN4815300000000,48,153,"Floyd County, TX",2016,"2,736     ","2,594     ",142     ,0.507
CN4815500000000,48,155,"Foard County, TX",2016,537     ,516     ,21     ,0.142
CN4815700000000,48,157,"Fort Bend County, TX",2016,"359,594     ","341,519     ","18,075     ",0.728
CN4815900000000,48,159,"Franklin County, TX",2016,"4,499     ","4,274     ",225     ,0.787
CN4816100000000,48,161,"Freestone County, TX",2016,"6,865     ","6,394     ",471     ,0.932
CN4816300000000,48,163,"Frio County, TX",2016,"8,711     ","8,277     ",434     ,0.636
CN4816500000000,48,165,"Gaines County, TX",2016,"9,094     ","8,755     ",339     ,0.334
CN4816700000000,48,167,"Galveston County, TX",2016,"158,813     ","150,357     ","8,456     ",0.865
CN4816900000000,48,169,"Garza County, TX",2016,"2,122     ","2,039     ",83     ,0.481
CN4817100000000,48,171,"Gillespie County, TX",2016,"12,923     ","12,555     ",368     ,0.183
CN4817300000000,48,173,"Glasscock County, TX",2016,755     ,726     ,29     ,0.764
CN4817500000000,48,175,"Goliad County, TX",2016,"3,345     ","3,151     ",194     ,0.574
CN4817700000000,48,177,"Gonzales County, TX",2016,"9,531     ","9,121     ",410     ,0.685
CN4817900000000,48,179,"Gray County, TX",2016,"8,475     ","7,882     ",593     ,0.756
CN4818100000000,48,181,"Grayson County, TX",2016,"60,832     ","58,492     ","2,340     ",0.654
CN4818300000000,48,183,"Gregg County, TX",2016,"58,377     ","54,821     ","3,556     ",0.308
CN4818500000000,48,185,"Grimes County, TX",2016,"11,000     ","10,264     ",736     ,0.614
CN4818700000000,48,187,"Guadalupe County, TX",2016,"74,988     ","72,296     ","2,692     ",0.274
CN4818900000000,48,189,"Hale County, TX",2016,"12,554     ","11,839     ",715     ,0.165
CN4819100000000,48,191,"Hall County, TX",2016,"1,146     ","1,065     ",81     ,0.452
CN4819300000000,48,193,"Hamilton County, TX",2016,"3,591     ","3,414     ",177     ,0.423
CN4819500000000,48,195,"Hansford County, TX",2016,"2,961     ","2,868     ",93     ,0.66
CN4819700000000,48,197,"Hardeman County, TX",2016,"1,607     ","1,544     ",63     ,0.27
CN4819900000000,48,199,"Hardin County, TX",2016,"24,875     ","23,348     ","1,527     ",0.034
CN4820100000000,48,201,"Harris County, TX",2016,"2,255,093     ","2,136,068     ","119,025     ",0.38
CN4820300000000,48,203,"Harrison County, TX",2016,"29,862     ","28,055     ","1,807     ",0.809
CN4820500000000,48,205,"Hartley County, TX",2016,"3,004     ","2,939     ",65     ,0.403
CN4820700000000,48,207,"Haskell County, TX",2016,"2,519     ","2,408     ",111     ,0.317
CN4820900000000,48,209,"Hays County, TX",2016,"101,898     ","98,498     ","3,400     ",0.604
CN4821100000000,48,211,"Hemphill County, TX",2016,"2,117     ","2,037     ",80     ,0.923
CN4821300000000,48,213,"Henderson County, TX",2016,"35,199     ","33,540     ","1,659     ",0.29
CN4821500000000,48,215,"Hidalgo County, TX",2016,"335,276     ","308,973     ","26,303     ",0.103
CN4821700000000,48,217,"Hill County, TX",2016,"15,804     ","15,100     ",704     ,0.768
CN4821900000000,48,219,"Hockley County, TX",2016,"11,140     ","10,621     ",519     ,0.846
CN4822100000000,48,221,"Hood County, TX",2016,"24,984     ","23,801     ","1,183     ",0.097
CN4822300000000,48,223,"Hopkins County, TX",2016,"17,241     ","16,543     ",698     ,0.778
CN4822500000000,48,225,"Houston County, TX",2016,"10,381     ","9,909     ",472     ,0.08
CN4822700000000,48,227,"Howard County, TX",2016,"13,169     ","12,429     ",740     ,0.596
CN4822900000000,48,229,"Hudspeth County, TX",2016,"1,298     ","1,211     ",87     ,0.268
CN4823100000000,48,231,"Hunt County, TX",2016,"40,082     ","38,369     ","1,713     ",0.028
CN4823300000000,48,233,"Hutchinson County, TX",2016,"9,652     ","9,109     ",543     ,0.372
CN4823500000000,48,235,"Irion County, TX",2016,781     ,756     ,25     ,0.968
CN4823700000000,48,237,"Jack County, TX",2016,"3,918     ","3,727     ",191     ,0.417
CN4823900000000,48,239,"Jackson County, TX",2016,"7,246     ","6,900     ",346     ,0.933
CN4824100000000,48,241,"Jasper County, TX",2016,"13,406     ","12,358     ","1,048     ",0.711
CN4824300000000,48,243,"Jeff Davis County, TX",2016,"1,060     ","1,029     ",31     ,0.853
CN4824500000000,48,245,"Jefferson County, TX",2016,"106,985     ","99,453     ","7,532     ",0.519
CN4824700000000,48,247,"Jim Hogg County, TX",2016,"1,934     ","1,749     ",185     ,0.614
CN4824900000000,48,249,"Jim Wells County, TX",2016,"17,313     ","15,469     ","1,844     ",0.084
CN4825100000000,48,251,"Johnson County, TX",2016,"75,584     ","72,299     ","3,285     ",0.415
CN4825300000000,48,253,"Jones County, TX",2016,"5,627     ","5,297     ",330     ,0.284
CN4825500000000,48,255,"Karnes County, TX",2016,"6,259     ","5,954     ",305     ,0.315
CN4825700000000,48,257,"Kaufman County, TX",2016,"56,920     ","54,765     ","2,155     ",0.144
CN4825900000000,48,259,"Kendall County, TX",2016,"19,565     ","18,934     ",631     ,0.061
CN4826100000000,48,261,"Kenedy County, TX",2016,212     ,201     ,11     ,0.82
CN4826300000000,48,263,"Kent County, TX",2016,465     ,451     ,14     ,0.5
CN4826500000000,48,265,"Kerr County, TX",2016,"21,236     ","20,472     ",764     ,0.94
CN4826700000000,48,267,"Kimble County, TX",2016,"1,933     ","1,857     ",76     ,0.574
CN4826900000000,48,269,"King County, TX",2016,177     ,170     ,7     ,0.991
CN4827100000000,48,271,"Kinney County, TX",2016,"1,166     ","1,096     ",70     ,0.473
CN4827300000000,48,273,"Kleberg County, TX",2016,"14,052     ","13,085     ",967     ,0.291
CN4827500000000,48,275,"Knox County, TX",2016,"1,596     ","1,526     ",70     ,0.686
CN4827700000000,48,277,"Lamar County, TX",2016,"23,186     ","22,109     ","1,077     ",0.744
CN4827900000000,48,279,"Lamb County, TX",2016,"5,215     ","4,873     ",342     ,0.937
CN4828100000000,48,281,"Lampasas County, TX",2016,"9,307     ","8,925     ",382     ,0.226
CN4828300000000,48,283,"La Salle County, TX",2016,"3,891     ","3,687     ",204     ,0.314
CN4828500000000,48,285,"Lavaca County, TX",2016,"8,699     ","8,325     ",374     ,0.695
CN4828700000000,48,287,"Lee County, TX",2016,"9,228     ","8,878     ",350     ,0.535
CN4828900000000,48,289,"Leon County, TX",2016,"6,463     ","6,038     ",425     ,0.803
